# ra dec outfile
182.91085840979196 -1.565278655596755 40053593692197363.png
182.96115792957784 -1.5660905906702776 40053593692197372.png
183.0388011723512 -1.565088019148638 40053593692197382.png
183.01459745588681 -1.5653094559355503 40053593692197394.png
182.99634360334045 -1.5631546544696 40053593692197429.png
182.99719038865143 -1.5628762305639912 40053593692197430.png
183.035110638583 -1.5637060750232148 40053593692197448.png
182.99388675169877 -1.5629390523289417 40053593692197505.png
183.04271891649154 -1.5624820681291614 40053593692197510.png
182.94469345064977 -1.5668121602392568 40053593692197521.png
182.9403135303583 -1.566373221218368 40053593692197523.png
182.95092438371194 -1.5654318431893317 40053593692197525.png
182.94440528469127 -1.569422458549268 40053593692197526.png
182.9436811021793 -1.5655779752079164 40053593692197527.png
182.94853396524357 -1.5657458167311535 40053593692197530.png
182.93526966591153 -1.5637260206020565 40053593692197594.png
182.93284397457336 -1.5579951344197274 40053593692197651.png
182.93442080944965 -1.5591555029445892 40053593692197652.png
182.8987426124749 -1.5593234796385724 40053593692197696.png
182.93956253523098 -1.5598804622294966 40053593692197767.png
182.96421834261105 -1.5558463105309026 40053593692197831.png
182.9838833287606 -1.5561041095810904 40053593692197871.png
182.98297547683637 -1.5540501304438248 40053593692197872.png
182.9884023896536 -1.5556468554979008 40053593692197886.png
182.89205673654925 -1.5543942240481552 40053593692197965.png
183.010401062783 -1.5535612625369168 40053593692198014.png
183.01287409320335 -1.5518899131616115 40053593692198078.png
183.0208266786253 -1.5525236906430226 40053593692198096.png
182.92001451104002 -1.5513170577209863 40053593692198138.png
182.9441897073748 -1.5512847650693125 40053593692198143.png
182.91579383431468 -1.5509949453267706 40053593692198151.png
182.91441064153148 -1.5499226397611134 40053593692198152.png
183.01646008402417 -1.551259527955322 40053593692198295.png
182.90704418455206 -1.5489261816784492 40053593692198322.png
182.89453930109076 -1.5505485470182048 40053593692198336.png
182.93922252138844 -1.5485841242121041 40053593692198350.png
182.923401021749 -1.545985927511705 40053593692198419.png
182.90514210311696 -1.5459810429211864 40053593692198421.png
182.981958276513 -1.5439215106032675 40053593692198426.png
182.94225998194477 -1.5454944834886368 40053593692198439.png
182.9432093059753 -1.544605624088053 40053593692198444.png
183.02478718151536 -1.5447661370617412 40053593692198506.png
182.94136821397382 -1.5430738994569344 40053593692198573.png
183.06546542694585 -1.5426527398261645 40053593692198584.png
182.97038303254755 -1.5424026763348433 40053593692198598.png
182.98843459083156 -1.5410496474708457 40053593692198634.png
183.06517714709065 -1.540879908350952 40053593692198704.png
183.06011665666443 -1.5395546953994281 40053593692198734.png
183.01049159086347 -1.5379838978239773 40053593692198754.png
183.01023310872677 -1.5384076345009339 40053593692198755.png
182.9154519122518 -1.5382724946486153 40053593692198759.png
182.91527171809935 -1.5376752200222992 40053593692198760.png
183.04549526672784 -1.5382494286104202 40053593692198778.png
183.02845811762012 -1.5380609655194497 40053593692198783.png
182.8981403851571 -1.536857868555543 40053593692198817.png
183.034975144494 -1.5354186848855438 40053593692198900.png
182.8989749000858 -1.5351425712254092 40053593692198927.png
183.02386183826195 -1.534825888575085 40053593692198946.png
183.0318969070826 -1.5345092059716596 40053593692198974.png
183.04225540454613 -1.5337748932772817 40053593692198996.png
182.98878338113042 -1.5325027364785084 40053593692199046.png
183.06670878528732 -1.5329472314515422 40053593692199095.png
183.06525782461273 -1.5341824829235247 40053593692199096.png
183.06617585312355 -1.5324963594145484 40053593692199098.png
183.05263315636626 -1.5295572133599276 40053593692199131.png
182.97914284227912 -1.5300882728741798 40053593692199154.png
183.02993194039712 -1.5301633050542687 40053593692199165.png
182.94566160825818 -1.5290585819734688 40053593692199188.png
182.94089170926543 -1.5288763610630478 40053593692199200.png
183.01208344628805 -1.5295862493136205 40053593692199203.png
182.97028572743997 -1.5283686391440396 40053593692199212.png
182.9346958797486 -1.5281478846218317 40053593692199233.png
182.88718014860396 -1.5243960109851473 40053593692199242.png
182.97934324721592 -1.5273453261167154 40053593692199263.png
182.96759980888888 -1.518373244422263 40053593692199391.png
182.93733043927907 -1.5227472075993733 40053593692199443.png
182.99815555865055 -1.5225067798246272 40053593692199475.png
182.92054686837517 -1.523546508029789 40053593692199512.png
183.0516246745946 -1.5222464068866217 40053593692199530.png
182.92681666533446 -1.5258380365744904 40053593692199545.png
182.9323335037959 -1.5245363058673895 40053593692199546.png
182.92866623185608 -1.527016975977873 40053593692199548.png
182.92614463565045 -1.5260445442699928 40053593692199550.png
182.91354951797973 -1.5222033958311032 40053593692199605.png
183.0648493940477 -1.5239276378081181 40053593692199641.png
182.98874422215692 -1.5192200317129758 40053593692199672.png
182.99027503861984 -1.5212977215962853 40053593692199673.png
183.0407436624927 -1.52127221347353 40053593692199700.png
182.90955501091608 -1.5229332270755507 40053593692199737.png
182.90575522565223 -1.5220952576290627 40053593692199746.png
182.8968824952026 -1.5197903006041882 40053593692199754.png
183.01544749142943 -1.5198006123913776 40053593692199766.png
182.92264867553868 -1.5199669578073174 40053593692199768.png
182.95513148107705 -1.5193165011722152 40053593692199780.png
182.88947664392757 -1.5194802686044455 40053593692199783.png
183.05908396500993 -1.5169761343105435 40053593692199804.png
183.047120065284 -1.5184604875134737 40053593692199833.png
182.8999924529329 -1.5171423438278628 40053593692199855.png
183.03840621339648 -1.517059306908226 40053593692199869.png
182.91029834176334 -1.5165116974984034 40053593692199894.png
182.9166669143393 -1.5164536259437442 40053593692199903.png
182.93146162322475 -1.5146814945072344 40053593692199978.png
182.98656789183053 -1.5144517864346787 40053593692200001.png
182.98331911526128 -1.5142895118747672 40053593692200012.png
182.92547648429237 -1.5142603404459711 40053593692200014.png
183.05922766838734 -1.5139378265826084 40053593692200017.png
182.93449443974077 -1.511570193673305 40053593692200020.png
183.00240436840792 -1.5132771956845585 40053593692200047.png
182.97358615554293 -1.5143931722109678 40053593692200064.png
182.97197428172922 -1.5135884479248614 40053593692200065.png
182.9244668591172 -1.5121083041695653 40053593692200084.png
183.00830849523393 -1.510532506436247 40053593692200167.png
183.0103210802315 -1.5138382366992849 40053593692200168.png
183.01180259377756 -1.5160931210236286 40053593692200169.png
183.02003844037796 -1.5078106150058956 40053593692200190.png
183.02074265055552 -1.504569070761132 40053593692200191.png
183.01778089224055 -1.5059756705282799 40053593692200205.png
183.01878525419787 -1.506680666759618 40053593692200206.png
182.92156629482938 -1.5093671440982792 40053593692200264.png
182.92061969355493 -1.508454691195934 40053593692200265.png
182.90438460662548 -1.5084253841648199 40053593692200274.png
183.0338251668088 -1.5094172102983492 40053593692200286.png
183.00563990908756 -1.5091550750847489 40053593692200302.png
183.0564736285439 -1.5098323934653015 40053593692200309.png
183.02559479277696 -1.509091712178129 40053593692200316.png
182.91587942434617 -1.5096702549315164 40053593692200321.png
182.91751118721893 -1.5091413713296278 40053593692200322.png
182.91682689592903 -1.5086903685854973 40053593692200323.png
182.91410094334523 -1.5108489141552641 40053593692200340.png
182.98545815745663 -1.5086470864377743 40053593692200345.png
182.94325147934092 -1.5071319404485548 40053593692200379.png
182.94331199182508 -1.5077270357207178 40053593692200380.png
182.93797314732655 -1.5072191830877193 40053593692200414.png
182.96511451506862 -1.5058140750039215 40053593692200569.png
183.0345777899923 -1.503012680776457 40053593692200595.png
182.93699688699974 -1.5030803852780281 40053593692200612.png
182.91774676869878 -1.5030353393969895 40053593692200615.png
182.917708890385 -1.505634705342719 40053593692200616.png
182.90834592067858 -1.5027814814522447 40053593692200643.png
182.95576292561415 -1.5020112242558465 40053593692200656.png
182.91121225212828 -1.500348734177509 40053593692200664.png
182.91358642789623 -1.494480709224028 40053593692200665.png
182.9112079513363 -1.4922783552762267 40053593692200666.png
182.91089163766915 -1.4956410434636727 40053593692200667.png
182.91020653525518 -1.4924475478651151 40053593692200669.png
182.90354485218543 -1.501735250543963 40053593692200704.png
183.00071515660554 -1.5017766330304954 40053593692200709.png
182.99394137912654 -1.5046192725313634 40053593692200710.png
182.99979470375405 -1.5044190081791673 40053593692200711.png
183.00055460048713 -1.4974326973390095 40053593692200712.png
182.99899997996306 -1.5056079762794918 40053593692200713.png
183.00216155468317 -1.5036241922525757 40053593692200714.png
182.9953263469938 -1.506091406037136 40053593692200715.png
183.04964416717388 -1.5013724414988625 40053593692200757.png
182.9687524520921 -1.5012997168807622 40053593692200780.png
182.8932326186966 -1.50121749464754 40053593692200799.png
182.96700477414188 -1.5009005456058349 40053593692200803.png
183.03126286294 -1.5011469409185276 40053593692200821.png
182.89840207808163 -1.5004418107942128 40053593692200827.png
182.97181142808205 -1.5001557969467503 40053593692200843.png
182.94100309215042 -1.497170834924349 40053593692200879.png
182.93793707934208 -1.497175176684337 40053593692200880.png
182.99494740291138 -1.498048006296593 40053593692200921.png
182.94870101295805 -1.4994919139050742 40053593692200930.png
182.89542985836735 -1.4983119040171258 40053593692200932.png
183.0170195497729 -1.4985276353392767 40053593692200939.png
183.01596588882524 -1.4987486582064613 40053593692200940.png
182.9213746717504 -1.4990641144551726 40053593692200952.png
182.9470062963331 -1.4975786890407659 40053593692200960.png
182.8881537107567 -1.4958767194710656 40053593692200974.png
182.88665463483002 -1.4954894890151804 40053593692200975.png
183.03337395819955 -1.493981000455412 40053593692200995.png
183.03162453084917 -1.4965068171073874 40053593692200998.png
183.04405483795952 -1.496712779293915 40053593692201026.png
182.95916166165105 -1.4948257430668144 40053593692201071.png
182.96047921351067 -1.4960959782318204 40053593692201072.png
182.95992882667596 -1.4962961061421092 40053593692201073.png
183.01203490831818 -1.4953481105686364 40053593692201091.png
183.02640693383154 -1.494532131881391 40053593692201104.png
182.9525161124206 -1.4948739094156764 40053593692201114.png
183.0223108886278 -1.494769435927935 40053593692201118.png
182.96710882328242 -1.4958645082783508 40053593692201130.png
182.9777355331275 -1.4907641703767807 40053593692201187.png
182.97256197981028 -1.491207842725963 40053593692201189.png
182.9741796620313 -1.4923954468580076 40053593692201197.png
182.97848225127063 -1.4906274053403838 40053593692201202.png
183.03632162501242 -1.4937374552238285 40053593692201220.png
183.04064112750407 -1.4943595471363744 40053593692201233.png
182.9060319943925 -1.4949869307398311 40053593692201246.png
182.9058310570919 -1.4948356476962126 40053593692201247.png
182.9670884784961 -1.4920547551466439 40053593692201275.png
183.04450016885383 -1.4918593764112464 40053593692201321.png
182.94076296874502 -1.4911572342241217 40053593692201334.png
182.9326430087468 -1.4891605737231028 40053593692201369.png
183.05283686831768 -1.4900192894778297 40053593692201401.png
183.0266881922098 -1.490787642948366 40053593692201433.png
182.9208843738645 -1.4900960841089512 40053593692201448.png
182.92089122636966 -1.4889011545247302 40053593692201451.png
183.05054473654522 -1.4889547479235654 40053593692201458.png
182.98157386214197 -1.488106344221007 40053593692201520.png
182.91819423661659 -1.4885204379112666 40053593692201544.png
182.8804792644425 -1.9734606535848906 40053718246253439.png
182.8758213897507 -1.9719865268732266 40053718246253643.png
182.87680385326544 -1.9698783460875824 40053718246253665.png
182.87328305102 -1.9690483201887992 40053718246253682.png
182.88177974437752 -1.9649034897179365 40053718246253858.png
182.86930980104881 -1.9541217672174114 40053718246254450.png
182.84159556956178 -1.9382771238221745 40053722541195914.png
182.84577492732797 -1.9271625381252604 40053722541196302.png
182.83227364561645 -1.9195892338214393 40053722541196631.png
182.76443495857887 -1.9189523476705788 40053722541196643.png
182.76340939915187 -1.9180031936808921 40053722541196704.png
182.86065475067372 -1.916435068676096 40053722541196776.png
182.74830071273817 -1.9160427323028244 40053722541196794.png
182.85580425449706 -1.901780259973459 40053722541197410.png
182.78720879567507 -1.8971557299705202 40053722541197615.png
182.76916643538107 -1.8954954782693287 40053722541197681.png
182.7582079844526 -1.8896666964565454 40053722541197941.png
182.76480496957882 -1.8798503235070048 40053722541198335.png
182.72900342241007 -1.8766434410451565 40053722541198454.png
182.7649104389734 -1.8755469331362138 40053722541198518.png
